ISO3,Year,WID_income_share_bottom50
ZWE,1995,11.88
ZWE,1996,11.88
ZWE,1997,11.88
ZWE,1998,11.88
ZWE,1999,11.88
ZWE,2000,11.88
ZWE,2001,11.88
ZWE,2002,11.88
ZWE,2003,11.88
ZWE,2004,11.88
ZWE,2005,11.88
ZWE,2006,11.88
ZWE,2007,11.88
ZWE,2008,11.88
ZWE,2009,11.88
ZWE,2010,11.88
ZWE,2011,11.88
ZWE,2012,11.77
ZWE,2013,11.67
ZWE,2014,11.559999999999999
ZWE,2015,11.459999999999999
ZWE,2016,11.35
ZWE,2017,11.25
ZWE,2018,10.24
ZWE,2019,9.229999999999999
ZWE,2020,9.229999999999999
ZWE,2021,9.229999999999999
ZWE,2022,9.229999999999999
